accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
MG965136.1	A/turkey/Minnesota/15-011602-1/2015	H5N2	2015-04-10	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965144.1	A/turkey/Minnesota/15-011603-1/2015	H5N2	2015-04-10	Meleagris gallopavo	9103	avian	Galliformes	USA: Swift County, Minnesota	North America		1744
KT762892.1	A/turkey/North Dakota/15-011420-13/2015	H5N2	2015-04-10	Meleagris gallopavo	9103	avian	Galliformes	USA: Dickey County, North Dakota	North America		1744
MG965168.1	A/turkey/Minnesota/15-011666-1/2015	H5N2	2015-04-11	Meleagris gallopavo	9103	avian	Galliformes	USA: Swift County, Minnesota	North America		1744
MG965176.1	A/turkey/Minnesota/15-011668-1/2015	H5N2	2015-04-11	Meleagris gallopavo	9103	avian	Galliformes	USA: Meeker County, Minnesota	North America		1744
MG965184.1	A/turkey/Minnesota/15-011669-1/2015	H5N2	2015-04-11	Meleagris gallopavo	9103	avian	Galliformes	USA: Redwood County, Minnesota	North America		1744
KT792918.1	A/duck/Gaza/552/2015	H5N1	2015-04-12	Anatidae	8830	avian	Anseriformes	Israel	Asia		1751
KT002473.1	A/turkey/Iowa/11762-1/2015	H5N2	2015-04-12	Meleagris gallopavo	9103	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1744
MG965152.1	A/turkey/Minnesota/15-011656-1/2015	H5N2	2015-04-12	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965160.1	A/turkey/Minnesota/15-011661-1/2015	H5N2	2015-04-12	Meleagris gallopavo	9103	avian	Galliformes	USA: Meeker County, Minnesota	North America		1744
MK071289.1	A/chicken/Cote d'Ivoire/Viro152-80/2015	H5N1	2015-04-13	Gallus gallus	9031	avian	Galliformes	Cote d'Ivoire	Africa		1742
KU971570.1	A/chicken/Ivory Coast/15VIR2742-3/2015	H5N1	2015-04-13	Gallus gallus	9031	avian	Galliformes	Cote d'Ivoire	Africa		1704
KT762956.1	A/chicken/Wisconsin/15-012160-1/2015	H5N2	2015-04-13	Gallus gallus	9031	avian	Galliformes	USA: Juneau County, Wisconsin	North America		1744
MK071342.1	A/duck/Cote d'Ivoire/Viro152-83/2015	H5N1	2015-04-13	Anas sp.	42806	avian	Anseriformes	Cote d'Ivoire	Africa		1742
KU971562.1	A/duck/Ivory Coast/15VIR2742-2/2015	H5N1	2015-04-13	Anatidae	8830	avian	Anseriformes	Cote d'Ivoire	Africa		1704
KU201936.1	A/snowy owl/Wisconsin/198399/2015	H5N2	2015-04-13	Bubo scandiacus	371907	avian	Strigiformes	USA: Oconto County, Wisconsin	North America		1744
MG965192.1	A/turkey/Minnesota/15-011833-1/2015	H5N2	2015-04-13	Meleagris gallopavo	9103	avian	Galliformes	USA: Otter Tail County, Minnesota	North America		1744
MG965200.1	A/turkey/Minnesota/15-011834-1/2015	H5N2	2015-04-13	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965208.1	A/turkey/Minnesota/15-011849-1/2015	H5N2	2015-04-13	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965216.1	A/turkey/Minnesota/15-011923-1/2015	H5N2	2015-04-13	Meleagris gallopavo	9103	avian	Galliformes	USA: Roseau County, Minnesota	North America		1744
MG965800.1	A/turkey/South Dakota/15-011769-1/2015	H5N2	2015-04-13	Meleagris gallopavo	9103	avian	Galliformes	USA: Roberts County, South Dakota	North America		1744
KU201928.1	A/Cooper's hawk/Minnesota/198225/2015	H5N2	2015-04-14	Accipiter cooperii	261198	avian	Accipitriformes	USA: Yellow Medicine County, Minnesota	North America		1744
MF112597.1	A/chicken/Nigeria/16VIR5840-56/2015	H5N1	2015-04-14	Gallus gallus	9031	avian	Galliformes	Nigeria	Africa		1704
KT762908.1	A/turkey/Wisconsin/15-012012-2/2015	H5N2	2015-04-14	Meleagris gallopavo	9103	avian	Galliformes	USA: Barron County, Wisconsin	North America		1744
KU715944.1	A/chicken/Egypt/Q10920C/2015	H5N1	2015-04-15	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1751
MG965224.1	A/turkey/Minnesota/15-012289-2/2015	H5N2	2015-04-15	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965232.1	A/turkey/Minnesota/15-012508-2/2015	H5N2	2015-04-15	Meleagris gallopavo	9103	avian	Galliformes	USA: Wadena County, Minnesota	North America		1744
MG965248.1	A/turkey/Minnesota/15-012510-4/2015	H5N2	2015-04-15	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965256.1	A/turkey/Minnesota/15-012574-1/2015	H5N2	2015-04-16	Meleagris gallopavo	9103	avian	Galliformes	USA: Otter Tail County, Minnesota	North America		1744
MG965272.1	A/turkey/Minnesota/15-012576-1/2015	H5N2	2015-04-16	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
KX351771.1	A/turkey/South Dakota/15-012511-2/2015	H5N2	2015-04-16	Meleagris gallopavo	9103	avian	Galliformes	USA: Spink County, South Dakota	North America		1744
MG964648.1	A/chicken/Minnesota/15-012694-1/2015	H5N2	2015-04-17	Gallus gallus	9031	avian	Galliformes	USA: Pipestone County, Minnesota	North America		1744
MG965264.1	A/turkey/Minnesota/15-012575-1/2015	H5N2	2015-04-17	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965304.1	A/turkey/Minnesota/15-012583-1/2015	H5N2	2015-04-17	Meleagris gallopavo	9103	avian	Galliformes	USA: Meeker County, Minnesota	North America		1744
MG965312.1	A/turkey/Minnesota/15-012584-1/2015	H5N2	2015-04-17	Meleagris gallopavo	9103	avian	Galliformes	USA: Redwood County, Minnesota	North America		1744
MG965320.1	A/turkey/Minnesota/15-012585-1/2015	H5N2	2015-04-17	Meleagris gallopavo	9103	avian	Galliformes	USA: Redwood County, Minnesota	North America		1744
MG965280.1	A/turkey/Minnesota/15-012577-1/2015	H5N2	2015-04-18	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965288.1	A/turkey/Minnesota/15-012578-4/2015	H5N2	2015-04-18	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965296.1	A/turkey/Minnesota/15-012580-4/2015	H5N2	2015-04-18	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
KX351779.1	A/turkey/Minnesota/15-012582-1/2015	H5N2	2015-04-18	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965328.1	A/turkey/Minnesota/15-012658-1/2015	H5N2	2015-04-18	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965336.1	A/turkey/Minnesota/15-012659-2/2015	H5N2	2015-04-18	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG964376.1	A/chicken/Iowa/15-012564-7/2015	H5N2	2015-04-19	Gallus gallus	9031	avian	Galliformes	USA: Osceola County, Iowa	North America		1744
MG965344.1	A/turkey/Minnesota/15-012661-1/2015	H5N2	2015-04-19	Meleagris gallopavo	9103	avian	Galliformes	USA: Meeker County, Minnesota	North America		1744
MG965352.1	A/turkey/Minnesota/15-012663-1/2015	H5N2	2015-04-19	Meleagris gallopavo	9103	avian	Galliformes	USA: Meeker County, Minnesota	North America		1744
MG965360.1	A/turkey/Minnesota/15-012666-1/2015	H5N2	2015-04-19	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MH285274.1	A/chicken/Cambodia/Z207W17M1/2015	H5N1	2015-04-20	Gallus gallus	9031	avian	Galliformes	Cambodia	Asia		1704
KR492974.3	A/chicken/Iowa/04-20/2015	H5N2	2015-04-20	Gallus gallus	9031	avian	Galliformes	USA	North America		1742
MG964656.1	A/chicken/Minnesota/15-012882-2/2015	H5N2	2015-04-20	Gallus gallus	9031	avian	Galliformes	USA: Clay County, Minnesota	North America		1744
MW333710.1	A/chicken/Yunlin/15040027/2015	H5N2	2015-04-20	Gallus gallus	9031	avian	Galliformes	Taiwan: Yunlin	Asia		1776
KY635533.1	A/goose/Bangladesh/25169/2015	H5N1	2015-04-20	Anas sp.	42806	avian	Anseriformes	Bangladesh	Asia		1733
MG965368.1	A/turkey/Minnesota/15-012887-1/2015	H5N2	2015-04-20	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965376.1	A/turkey/Minnesota/15-012888-1/2015	H5N2	2015-04-20	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965384.1	A/turkey/Minnesota/15-012889-1/2015	H5N2	2015-04-20	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965392.1	A/turkey/Minnesota/15-013050-1/2015	H5N2	2015-04-20	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965832.1	A/turkey/Wisconsin/15-012886-1/2015	H5N2	2015-04-20	Meleagris gallopavo	9103	avian	Galliformes	USA: Chippewa County, Wisconsin	North America		1744
MG964744.1	A/chicken/Wisconsin/15-013062-1/2015	H5N2	2015-04-21	Gallus gallus	9031	avian	Galliformes	USA: Jefferson County, Wisconsin	North America		1744
MG965400.1	A/turkey/Minnesota/15-013051-1/2015	H5N2	2015-04-21	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965408.1	A/turkey/Minnesota/15-013052-1/2015	H5N2	2015-04-21	Meleagris gallopavo	9103	avian	Galliformes	USA: Chippewa County, Minnesota	North America		1744
KT762916.1	A/turkey/North Dakota/15-013049-1/2015	H5N2	2015-04-21	Meleagris gallopavo	9103	avian	Galliformes	USA: LaMoure County, North Dakota	North America		1744
OP597552.1	A/pelican/Astrakhan/272/2015	H5N1	2015-04-22	Pelecanidae	30444	avian	Pelecaniformes	Russia: Astrakhan	Europe		1704
MG965416.1	A/turkey/Minnesota/15-013181-1/2015	H5N2	2015-04-22	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965840.1	A/turkey/Wisconsin/15-013180-1/2015	H5N2	2015-04-22	Meleagris gallopavo	9103	avian	Galliformes	USA: Barron County, Wisconsin	North America		1744
MW333086.1	A/chicken/Changhua/15040036-1/2015	H5N8	2015-04-23	Gallus gallus	9031	avian	Galliformes	Taiwan: Changhua	Asia		1776
MW333102.1	A/chicken/Changhua/15040037-2/2015	H5N8	2015-04-23	Gallus gallus	9031	avian	Galliformes	Taiwan: Changhua	Asia		1776
MW333094.1	A/chicken/Changhua/15040043-1/2015	H5N8	2015-04-23	Gallus gallus	9031	avian	Galliformes	Taiwan: Changhua	Asia		1776
MF112598.1	A/chicken/Nigeria/16VIR5840-57/2015	H5N1	2015-04-23	Gallus gallus	9031	avian	Galliformes	Nigeria	Africa		1704
KY342074.1	A/environment/Minnesota/M1/2015	H5N2	2015-04-23					USA	North America		1704
KY342082.1	A/environment/Minnesota/M2/2015	H5N2	2015-04-23					USA	North America		1704
KY342090.1	A/environment/Minnesota/M3/2015	H5N2	2015-04-23					USA	North America		1704
KY342098.1	A/environment/Minnesota/M4/2015	H5N2	2015-04-23					USA	North America		1704
KY342106.1	A/environment/Minnesota/M5/2015	H5N2	2015-04-23					USA	North America		1704
KY342114.1	A/environment/Minnesota/M6/2015	H5N2	2015-04-23					USA	North America		1704
MW334718.1	A/goose/Yunlin/15040040/2015	H5N8	2015-04-23	Anatidae	8830	avian	Anseriformes	Taiwan: Yunlin	Asia		1776
MG965456.1	A/turkey/Minnesota/15-013398-1/2015	H5N2	2015-04-23	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965464.1	A/turkey/Minnesota/15-013399-1/2015	H5N2	2015-04-23	Meleagris gallopavo	9103	avian	Galliformes	USA: Steele County, Minnesota	North America		1744
MG965472.1	A/turkey/Minnesota/15-013401-1/2015	H5N2	2015-04-23	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MW333110.1	A/chicken/Changhua/15040042/2015	H5N8	2015-04-24	Gallus gallus	9031	avian	Galliformes	Taiwan: Changhua	Asia		1776
MF112599.1	A/chicken/Nigeria/16VIR5840-58/2015	H5N1	2015-04-24	Gallus gallus	9031	avian	Galliformes	Nigeria	Africa		1704
KY342122.1	A/environment/Minnesota/M7/2015	H5N2	2015-04-24					USA	North America		1704
KY342130.1	A/environment/Minnesota/M8/2015	H5N2	2015-04-24					USA	North America		1704
MT378338.1	A/flamingo/Kazakhstan/6570/2015	H5N1	2015-04-24	Phoenicopterus roseus	435638	avian	Phoenicopteriformes	Kazakhstan	Asia		1704
MG965424.1	A/turkey/Minnesota/15-013391-1/2015	H5N2	2015-04-24	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965432.1	A/turkey/Minnesota/15-013392-1/2015	H5N2	2015-04-24	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965440.1	A/turkey/Minnesota/15-013393-1/2015	H5N2	2015-04-24	Meleagris gallopavo	9103	avian	Galliformes	USA: Swift County, Minnesota	North America		1744
MG965448.1	A/turkey/Minnesota/15-013395-1/2015	H5N2	2015-04-24	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
KT002489.1	A/chicken/Iowa/13542-2/2015	H5N2	2015-04-25	Gallus gallus	9031	avian	Galliformes	USA: Osceola County, Iowa	North America		1744
KT002481.1	A/turkey/Iowa/13541-1/2015	H5N2	2015-04-25	Meleagris gallopavo	9103	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1744
MG965480.1	A/turkey/Minnesota/15-013534-1/2015	H5N2	2015-04-25	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
KX351787.1	A/chicken/Iowa/15-013388-1/2015	H5N2	2015-04-26	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
MG964392.1	A/chicken/Iowa/15-013430-16/2015	H5N2	2015-04-26	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
KT762924.1	A/chicken/Minnesota/15-013533-1/2015	H5N2	2015-04-26	Gallus gallus	9031	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG964400.1	A/chicken/Iowa/15-013540-6/2015	H5N2	2015-04-27	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
KT280932.1	A/chicken/Iowa/21981/2015	H5N2	2015-04-27	Gallus gallus	9031	avian	Galliformes	USA: Kossuth County, Iowa	North America		1744
KY342146.1	A/environment/Minnesota/M10/2015	H5N2	2015-04-27					USA	North America		1704
KY342138.1	A/environment/Minnesota/M9/2015	H5N2	2015-04-27					USA	North America		1704
MG964840.1	A/turkey/Iowa/15-013773-1/2015	H5N2	2015-04-27	Meleagris gallopavo	9103	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1735
MG965488.1	A/turkey/Minnesota/15-013755-2/2015	H5N2	2015-04-27	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965848.1	A/turkey/Wisconsin/15-013771-1/2015	H5N2	2015-04-27	Meleagris gallopavo	9103	avian	Galliformes	USA: Barron County, Wisconsin	North America		1744
MG964688.1	A/chicken/Missouri/15-014275-1/2015	H5N2	2015-04-28	Gallus gallus	9031	avian	Galliformes	USA: Lewis County, Missouri	North America		1744
KY342154.1	A/environment/Minnesota/M11/2015	H5N2	2015-04-28					USA	North America		1704
KY342162.1	A/environment/Minnesota/M12/2015	H5N2	2015-04-28					USA	North America		1704
KY342170.1	A/environment/Minnesota/M13/2015	H5N2	2015-04-28					USA	North America		1704
MG965496.1	A/turkey/Minnesota/15-013895-1/2015	H5N2	2015-04-28	Meleagris gallopavo	9103	avian	Galliformes	USA: Stearns County, Minnesota	North America		1744
MG965504.1	A/turkey/Minnesota/15-013896-1/2015	H5N2	2015-04-28	Meleagris gallopavo	9103	avian	Galliformes	USA: Otter Tail County, Minnesota	North America		1744
KY342178.1	A/turkey/Minnesota/M14/2015	H5N2	2015-04-28	Meleagris gallopavo	9103	avian	Galliformes	USA	North America		1704
KY342186.1	A/turkey/Minnesota/M15/2015	H5N2	2015-04-28	Meleagris gallopavo	9103	avian	Galliformes	USA	North America		1704
KY342194.1	A/turkey/Minnesota/M16/2015	H5N2	2015-04-28	Meleagris gallopavo	9103	avian	Galliformes	USA	North America		1704
KY342202.1	A/turkey/Minnesota/M17/2015	H5N2	2015-04-28	Meleagris gallopavo	9103	avian	Galliformes	USA	North America		1704
MG964416.1	A/chicken/Iowa/15-013972-1/2015	H5N2	2015-04-29	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
MG964432.1	A/chicken/Iowa/15-013982-1/2015	H5N2	2015-04-29	Gallus gallus	9031	avian	Galliformes	USA: Clay County, Iowa	North America		1744
MG964848.1	A/turkey/Iowa/15-013926-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Pocahontas County, Iowa	North America		1744
MG964856.1	A/turkey/Iowa/15-014119-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Cherokee County, Iowa	North America		1744
MG965512.1	A/turkey/Minnesota/15-014095-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Meeker County, Minnesota	North America		1744
MG965520.1	A/turkey/Minnesota/15-014097-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965528.1	A/turkey/Minnesota/15-014098-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Renville County, Minnesota	North America		1744
MG965536.1	A/turkey/Minnesota/15-014110-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Swift County, Minnesota	North America		1744
MG965544.1	A/turkey/Minnesota/15-014111-1/2015	H5N2	2015-04-29	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MK071287.1	A/chicken/Cote d'Ivoire/Viro177-77/2015	H5N1	2015-04-30	Gallus gallus	9031	avian	Galliformes	Cote d'Ivoire	Africa		1742
KT002521.1	A/chicken/Iowa/14399-4/2015	H5N2	2015-04-30	Gallus gallus	9031	avian	Galliformes	USA: Madison County, Iowa	North America		1744
KU971578.1	A/chicken/Ivory Coast/15VIR2742-5/2015	H5N1	2015-04-30	Gallus gallus	9031	avian	Galliformes	Cote d'Ivoire	Africa		1704
KX638416.1	A/oriental magpie robin/HK/6154/2015	H5N6	2015-04-30	Copsychus saularis	343929	avian	Passeriformes	Hong Kong	Asia		1725
KT002497.1	A/turkey/Iowa/14318-1/2015	H5N2	2015-04-30	Meleagris gallopavo	9103	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1744
MG964864.1	A/turkey/Iowa/15-014120-1/2015	H5N2	2015-04-30	Meleagris gallopavo	9103	avian	Galliformes	USA: Sac County, Iowa	North America		1744
MG965552.1	A/turkey/Minnesota/15-014293-1/2015	H5N2	2015-04-30	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965576.1	A/turkey/Minnesota/15-014310-1/2015	H5N2	2015-04-30	Meleagris gallopavo	9103	avian	Galliformes	USA: Lincoln County, Minnesota	North America		1744
MG965584.1	A/turkey/Minnesota/15-014311-1/2015	H5N2	2015-04-30	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
KU971585.1	A/turtledove/Ivory Coast/15VIR2742-7/2015	H5N1	2015-04-30	Streptopelia	36242	avian	Columbiformes	Cote d'Ivoire	Africa		1704
KU971373.1	A/chicken/Ghana/15VIR2588-4/2015	H5N1	2015-05	Gallus gallus	9031	avian	Galliformes	Ghana	Africa		1704
KT002513.1	A/chicken/Iowa/14322-6/2015	H5N2	2015-05-01	Gallus gallus	9031	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1744
MG964664.1	A/chicken/Minnesota/15-014297-1/2015	H5N2	2015-05-01	Gallus gallus	9031	avian	Galliformes	USA: Nicollet County, Minnesota	North America		1744
KT002505.1	A/turkey/Iowa/14319-1/2015	H5N2	2015-05-01	Meleagris gallopavo	9103	avian	Galliformes	USA: Cherokee County, Iowa	North America		1744
MG965560.1	A/turkey/Minnesota/15-014299-1/2015	H5N2	2015-05-01	Meleagris gallopavo	9103	avian	Galliformes	USA: Swift County, Minnesota	North America		1744
MG965856.1	A/turkey/Wisconsin/15-014296-1/2015	H5N2	2015-05-01	Meleagris gallopavo	9103	avian	Galliformes	USA: Barron County, Wisconsin	North America		1744
MG964440.1	A/chicken/Iowa/15-014283-1/2015	H5N2	2015-05-02	Gallus gallus	9031	avian	Galliformes	USA: Wright County, Iowa	North America		1744
MG964472.1	A/chicken/Iowa/15-014591-1/2015	H5N2	2015-05-02	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
MW333470.1	A/chicken/Pingtung/15050006-1/2015	H5N2	2015-05-02	Gallus gallus	9031	avian	Galliformes	Taiwan: Pingtung	Asia		1776
MG964872.1	A/turkey/Iowa/15-014562-2/2015	H5N2	2015-05-02	Meleagris gallopavo	9103	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1744
MG965568.1	A/turkey/Minnesota/15-014301-1/2015	H5N2	2015-05-02	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965592.1	A/turkey/Minnesota/15-014381-1/2015	H5N2	2015-05-02	Meleagris gallopavo	9103	avian	Galliformes	USA: Kandiyohi County, Minnesota	North America		1744
MG965864.1	A/turkey/Wisconsin/15-014298-1/2015	H5N2	2015-05-02	Meleagris gallopavo	9103	avian	Galliformes	USA: Barron County, Wisconsin	North America		1744
MG964448.1	A/chicken/Iowa/15-014294-1/2015	H5N2	2015-05-03	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
MG964880.1	A/turkey/Iowa/15-014570-1/2015	H5N2	2015-05-03	Meleagris gallopavo	9103	avian	Galliformes	USA: Buena Vista County, Iowa	North America		1744
KT002528.1	A/chicken/Iowa/14589-1/2015	H5N2	2015-05-04	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
MG964456.1	A/chicken/Iowa/15-014572-1/2015	H5N2	2015-05-04	Gallus gallus	9031	avian	Galliformes	USA: Sioux County, Iowa	North America		1744
MG964752.1	A/chicken/Wisconsin/15-014400-1/2015	H5N2	2015-05-04	Gallus gallus	9031	avian	Galliformes	USA: Jefferson County, Wisconsin	North America		1744
MW333718.1	A/chicken/Yunlin/15050012/2015	H5N8	2015-05-04	Gallus gallus	9031	avian	Galliformes	Taiwan: Yunlin	Asia		1776
KU852946.1	A/environment/Guangdong/GZ670/2015	H5N6	2015-05-04					China	Asia		1704
MW333118.1	A/chicken/Changhua/15050013-1/2015	H5N2	2015-05-05	Gallus gallus	9031	avian	Galliformes	Taiwan: Changhua	Asia		1776
MK190735.1	A/chicken/Egypt/H11029/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MK190734.1	A/chicken/Egypt/H11033/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MK190720.1	A/chicken/Egypt/H11034/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MK190704.1	A/chicken/Egypt/H11035/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MK190718.1	A/chicken/Egypt/H11036/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MK190723.1	A/chicken/Egypt/H11037/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MK190721.1	A/chicken/Egypt/H11038/2015	H5N1	2015-05-05	Gallus gallus	9031	avian	Galliformes	Egypt	Africa		1742
MG964480.1	A/chicken/Iowa/15-014719-1/2015	H5N2	2015-05-05	Gallus gallus	9031	avian	Galliformes	USA: O'Brien County, Iowa	North America		1744
