accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
EU856985.1	A/Hong Kong/CUHK33885/1999	H3N2	1999-10-30	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1695
CY000801.1	A/New York/141/1999	H3N2	1999-11-09	Homo sapiens	9606	human	Primates	USA: Albany County, NY	North America	RhMK 1 passage(s)	1760
CY000729.1	A/New York/179/1999	H3N2	1999-11-24	Homo sapiens	9606	human	Primates	USA: Albany County, NY	North America	RhMK 2 passage(s)	1760
CY002512.1	A/New York/140/1999	H3N2	1999-12-27	Homo sapiens	9606	human	Primates	USA: Broome County, NY	North America	1st Passage Unknown 2nd Passage RhMK passage(s)	1711
CY001269.1	A/New York/164/1999	H3N2	1999-12-27	Homo sapiens	9606	human	Primates	USA: Schenectady County, NY	North America	RhMK 1 passage(s)	1722
EU103729.1	A/Denmark/204/2000	H3N2	2000					Denmark	Europe		1701
EU103730.1	A/Denmark/205/2000	H3N2	2000					Denmark	Europe		1701
EU103732.1	A/Denmark/207/2000	H3N2	2000					Denmark	Europe		1701
EU103637.1	A/Denmark/35/2000	H3N2	2000					Denmark	Europe		1701
EU103639.1	A/Denmark/38/2000	H3N2	2000					Denmark	Europe		1701
KF258949.1	A/duck/Guangdong/455/2000	H3N9	2000	Anatidae	8830	avian	Anseriformes	China	Asia		1701
GU051140.1	A/mallard/Minnesota/282/2000	H3N2	2000	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1740
CY139879.1	A/mallard/Minnesota/346242/2000	H3N6	2000	Anas platyrhynchos	8839	avian	Anseriformes	USA: Minnesota	North America	E2 passage(s)	1740
GU051147.1	A/mallard/Minnesota/448/2000	H3N8	2000	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1740
CY000665.1	A/New York/170/2000	H3N2	2000-01-05	Homo sapiens	9606	human	Primates	USA: Fulton County, NY	North America	RhMK 1 passage(s)	1760
CY114317.1	A/Netherlands/3/2000	H3N2	2000-01-06	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK1 passage(s)	1731
EU856890.1	A/Hong Kong/CUHK20173/2000	H3N2	2000-01-07	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1698
EU856897.1	A/Hong Kong/CUHK20294/2000	H3N2	2000-01-12	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY003456.1	A/New York/439/2000	H3N2	2000-01-23	Homo sapiens	9606	human	Primates	USA: Nassau County, NY	North America	RhMK 2 passage(s)	1748
CY090909.1	A/Missouri/NHRC0001/2000	H3N2	2000-02-07	Homo sapiens	9606	human	Primates	USA: Pulaski county, MO	North America	P0 passage(s)	1734
CY001277.1	A/New York/182/2000	H3N2	2000-02-18	Homo sapiens	9606	human	Primates	USA: Onondaga County, NY	North America	RhMK 2 passage(s)	1741
CY013375.1	A/Dunedin/3/2000	H3N2	2000-02-21	Homo sapiens	9606	human	Primates	New Zealand: Dunedin	Oceania		1721
CY000713.1	A/New York/176/2000	H3N2	2000-03-01	Homo sapiens	9606	human	Primates	USA: Cattaragus County, NY	North America	RhMK 1 passage(s)	1760
EU856923.1	A/Hong Kong/CUHK22078/2000	H3N2	2000-03-02	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
EU856925.1	A/Hong Kong/CUHK22162/2000	H3N2	2000-03-04	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY011592.1	A/Waikato/1/2000	H3N2	2000-08-09	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania		1721
EU856959.1	A/Hong Kong/CUHK27374/2000	H3N2	2000-08-12	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
EU856961.1	A/Hong Kong/CUHK28040/2000	H3N2	2000-09-03	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
EU856963.1	A/Hong Kong/CUHK28278/2000	H3N2	2000-09-10	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY016204.1	A/Waikato/8/2000	H3N2	2000-09-18	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania		1721
CY017467.1	A/Queensland/8/2000	H3N2	2000-09-20	Homo sapiens	9606	human	Primates	Australia: Brisbane, Queensland	Oceania	MDCK 2 passage(s)	1721
CY008500.1	A/Canterbury/88/2000	H3N2	2000-10-02	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
CY022517.1	A/Auckland/593/2000	H3N2	2000-10-09	Homo sapiens	9606	human	Primates	New Zealand: Auckland	Oceania	MDCK passage(s)	1723
CY009388.1	A/Canterbury/94/2000	H3N2	2000-10-20	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
CY023026.1	A/Auckland/596/2000	H3N2	2000-10-30	Homo sapiens	9606	human	Primates	New Zealand: Auckland	Oceania	MDCK passage(s)	1720
MF146917.1	A/common teal/Netherlands/07/2000	H3N8	2000-11-23	Anas crecca	75839	avian	Anseriformes	Netherlands	Europe		1765
KF695208.1	A/common teal/Netherlands/7/2000	H3N8	2000-11-23	Anas crecca	75839	avian	Anseriformes	Netherlands: Krimpen a/d Lek	Europe		1765
MN055472.1	A/Chile/JM-R5432/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055364.1	A/Chile/JM-R5973/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055259.1	A/Chile/JM-R5988/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055180.1	A/Chile/JM-R5991/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN054466.1	A/Chile/JM-R6000/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055418.1	A/Chile/JM-R6002/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055410.1	A/Chile/JM-R6024/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055356.1	A/Chile/JM-R6138/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Chile	South America		1762
KM978055.1	A/Perth/201/2001	H3N2	2001	Homo sapiens	9606	human	Primates	Australia	Oceania		1701
MK361581.1	A/swine/Belzig/54/2001	H3N2	2001	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Belzig	Europe		1713
EU045365.2	A/swine/Italy/7680/2001	H3N2	2001	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
CY009372.1	A/swine/Spain/33601/2001	H3N2	2001	Sus scrofa	9823	non-human mammal	Artiodactyla	Spain	Europe	Embryonated eggs passage(s)	1723
EU856853.1	A/Hong Kong/CUHK13048/2001	H3N2	2001-03-06	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY112925.1	A/Netherlands/118/2001	H3N2	2001-03-14	Homo sapiens	9606	human	Primates	Netherlands	Europe	MDCK1 passage(s)	1735
EU856865.1	A/Hong Kong/CUHK13658/2001	H3N2	2001-03-20	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY114325.1	A/Netherlands/124/2001	H3N2	2001-03-20	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK1 passage(s)	1731
EU856915.1	A/Hong Kong/CUHK21734/2001	H3N2	2001-04-21	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
OR473206.1	A/canine/Beijing/501/2001	H3N2	2001-05	Canis lupus familiaris	9615	non-human mammal	Carnivora	China: Beijing	Asia		1701
EU856930.1	A/Hong Kong/CUHK22644/2001	H3N2	2001-05-21	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1698
CY009564.1	A/West Coast/28/2001	H3N2	2001-07-04	Homo sapiens	9606	human	Primates	New Zealand: West Coast	Oceania	MDCK2 passage(s)	1721
CY010548.1	A/Canterbury/36/2001	H3N2	2001-07-06	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
CY009420.1	A/Canterbury/44/2001	H3N2	2001-07-11	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
EU856948.1	A/Hong Kong/CUHK24825/2001	H3N2	2001-07-22	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY004702.1	A/mallard/Alberta/156/2001	H3N8	2001-08-06	Aves	8782	avian		Canada: Alberta	North America		1765
CY102688.1	A/mallard/Alberta/160/2001	H3N8	2001-08-06	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	E1 passage(s)	1740
CY017507.1	A/Queensland/16/2001	H3N2	2001-08-17	Homo sapiens	9606	human	Primates	Australia: Brisbane, Queensland	Oceania	MDCK 2 passage(s)	1723
MF959966.1	A/mallard duck/Netherlands/3/2001	H3N6	2001-09-24	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1765
CY015692.1	A/Western Australia/16/2001	H3N2	2001-09-25	Homo sapiens	9606	human	Primates	Australia: Bunbury, WA	Oceania	MDCK passage(s)	1723
CY023066.1	A/Auckland/604/2001	H3N2	2001-09-28	Homo sapiens	9606	human	Primates	New Zealand: Auckland	Oceania	MDCK passage(s)	1716
CY015700.1	A/Western Australia/17/2001	H3N2	2001-10-02	Homo sapiens	9606	human	Primates	Australia: Hammersly, WA	Oceania	MDCK passage(s)	1724
CY060343.1	A/mallard/Netherlands/5/2001	H3N6	2001-10-05	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands: Berkenwoude	Europe		1764
PQ755216.1	A/Mallard/Netherlands/7/2001	H3N6	2001-10-26	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1765
CY000481.1	A/New York/71/2001	H3N2	2001-11-22	Homo sapiens	9606	human	Primates	USA: New York County, NY	North America	RhMK 1 passage(s)	1761
CY000185.1	A/New York/83/2001	H3N2	2001-12-15	Homo sapiens	9606	human	Primates	USA: Clinton County, NY	North America	RhMK 1 passage(s)	1741
EU857031.1	A/Hong Kong/CUHK51424/2001	H3N2	2001-12-26	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY000273.1	A/New York/82/2001	H3N2	2001-12-26	Homo sapiens	9606	human	Primates	USA: Schoharie County, NY	North America	RhMK 1 passage(s)	1760
EU857033.1	A/Hong Kong/CUHK51490/2001	H3N2	2001-12-28	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY001720.1	A/New York/273/2001	H3N2	2001-12-29	Homo sapiens	9606	human	Primates	USA: Suffolk County, NY	North America	RhMK 1 passage(s)	1759
CY000201.2	A/New York/84/2001	H3N2	2001-12-29	Homo sapiens	9606	human	Primates	USA: Delaware County, NY	North America	RhMK 2 passage(s)	1728
CY000584.1	A/New York/127/2001	H3N2	2001-12-31	Homo sapiens	9606	human	Primates	USA: Albany County, NY	North America	RhMK 2 passage(s)	1762
KM821310.1	A/BRISBANE/5/2002	H3N2	2002	Homo sapiens	9606	human	Primates	Australia	Oceania		1734
EU103633.1	A/Denmark/02/2002	H3N2	2002					Denmark	Europe		1701
EU103640.1	A/Denmark/04/2002	H3N2	2002					Denmark	Europe		1701
EU103636.1	A/Denmark/26/2002	H3N2	2002					Denmark	Europe		1701
CY112933.1	A/Fujian/411/2002	H3N2	2002	Homo sapiens	9606	human	Primates	China: Fujian	Asia	xMDCK1 passage(s)	1734
EF568928.1	A/Thailand/Siriraj-06/2002	H3N2	2002						Asia		1706
CY011992.1	A/Wellington/70/2002	H3N2	2002	Homo sapiens	9606	human	Primates	New Zealand: Wairarapa	Oceania	MDCK3 passage(s)	1715
DQ124191.1	A/equine/Kentucky/5/2002	H3N8	2002								1695
CY009380.1	A/swine/Spain/39139/2002	H3N2	2002	Sus scrofa	9823	non-human mammal	Artiodactyla	Spain	Europe	Embryonated eggs passage(s)	1724
CY020501.1	A/swine/Spain/42386/2002	H3N2	2002	Sus scrofa	9823	non-human mammal	Artiodactyla	Spain	Europe	Embryonated eggs passage(s)	1720
CY003096.1	A/New York/403/2002	H3N2	2002-01-04	Homo sapiens	9606	human	Primates	USA: Nassau County, NY	North America	RhMK 2 passage(s)	1760
CY112941.1	A/Netherlands/1/2002	H3N2	2002-01-07	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK1 passage(s)	1731
CY001080.1	A/New York/99/2002	H3N2	2002-01-23	Homo sapiens	9606	human	Primates	USA: Otsego County, NY	North America	RhMK 1 passage(s)	1762
CY000425.1	A/New York/128/2002	H3N2	2002-01-25	Homo sapiens	9606	human	Primates	USA: Suffolk County, NY	North America	RhMK 2 passage(s)	1760
CY000233.1	A/New York/113/2002	H3N2	2002-01-31	Homo sapiens	9606	human	Primates	USA: St. Lawrence County, NY	North America	RhMK 1 passage(s)	1762
CY090917.1	A/Illinois/NHRC0001/2002	H3N2	2002-02-13	Homo sapiens	9606	human	Primates	USA: Lake county, IL	North America	P0 passage(s)	1735
CY001309.1	A/New York/97/2002	H3N2	2002-02-13	Homo sapiens	9606	human	Primates	USA: Schenectady County, NY	North America	RhMK 1 passage(s)	1719
AB434107.1	A/Morioka/34/2002	H3N2	2002-02-25								1701
CY114341.1	A/Netherlands/120/2002	H3N2	2002-02-26	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK1 passage(s)	1736
AB434108.1	A/Morioka/52/2002	H3N2	2002-03-01								1701
CY001736.1	A/New York/276/2002	H3N2	2002-03-07	Homo sapiens	9606	human	Primates	USA: Onondaga County, NY	North America	RhMK 1 passage(s)	1760
EU856935.1	A/Hong Kong/CUHK23162/2002	H3N2	2002-05-10	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY011632.1	A/Wellington/38/2002	H3N2	2002-06-17	Homo sapiens	9606	human	Primates	New Zealand: Wairarapa	Oceania	MDCK passage(s)	1720
EU856974.1	A/Hong Kong/CUHK33047/2002	H3N2	2002-07-01	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY011648.1	A/Waikato/21/2002	H3N2	2002-07-01	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania	MEK2 passage(s)	1720
CY008332.1	A/Canterbury/76/2002	H3N2	2002-07-08	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
CY007763.1	A/Canterbury/75/2002	H3N2	2002-07-11	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
EU856990.1	A/Hong Kong/CUHK34193/2002	H3N2	2002-08-02	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY020741.1	A/mallard/Ohio/654/2002	H3N8	2002-08-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: OH	North America	Egg 1/limiting dilution in egg 1 passage(s)	1729
CY012040.1	A/Wellington/79/2002	H3N2	2002-08-20	Homo sapiens	9606	human	Primates	New Zealand: Whakatane	Oceania	MEK passage(s)	1721
CY015732.1	A/Western Australia/29/2002	H3N2	2002-08-21	Homo sapiens	9606	human	Primates	Australia: Meckering, WA	Oceania	MDCK passage(s)	1715
EU857020.1	A/Hong Kong/CUHK50256/2002	H3N2	2002-10-03	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY118658.1	A/Malaysia/23606/2002	H3N2	2002-11-18	Homo sapiens	9606	human	Primates	Malaysia	Asia	P1 passage(s)	1732
CY186259.1	A/mallard/Sweden/1636/2002	H3N8	2002-12-13	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1740
EU857052.1	A/Hong Kong/CUHK53327/2002	H3N2	2002-12-27	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
MN055154.1	A/Chile/JM-R6809/2003	H3N2	2003	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN054559.1	A/Chile/JM-R6860/2003	H3N2	2003	Homo sapiens	9606	human	Primates	Chile	South America		1762
EU103777.1	A/Denmark/78/2003	H3N2	2003					Denmark	Europe		1701
EU103662.1	A/Denmark/81/2003	H3N2	2003					Denmark	Europe		1701
EU103712.1	A/Denmark/92/2003	H3N2	2003					Denmark	Europe		1701
CY104108.1	A/TayNguyen/TN83/2003	H3N2	2003	Homo sapiens	9606	human	Primates	Viet Nam: TayNguyen	Asia	MDCK passage(s)	1732
EF568926.1	A/Thailand/Siriraj-02/2003	H3N2	2003						Asia		1706
AB671293.1	A/Yokohama/2013/2003	H3N2	2003								1762
DQ124157.1	A/canine/Florida/242/2003	H3N8	2003								1698
DQ124195.1	A/equine/California/191/2003	H3N8	2003								1695
DQ124194.1	A/equine/New York/452/2003	H3N8	2003								1695
DQ124192.1	A/equine/Ohio/1/2003	H3N8	2003								1695
AY852275.1	A/swine/Guangdong/4/2003	H3N2	2003					China	Asia		1702
EU857051.1	A/Hong Kong/CUHK5316/2003	H3N2	2003-01-10	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY001160.1	A/New York/202/2003	H3N2	2003-04-05	Homo sapiens	9606	human	Primates	USA: Onondaga County, NY	North America	RhMK 2 passage(s)	1718
CY001560.1	A/New York/216/2003	H3N2	2003-04-22	Homo sapiens	9606	human	Primates	USA: Washington County, NY	North America	RhMK 1 passage(s)	1722
CY011728.1	A/Waikato/3/2003	H3N2	2003-06-11	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania	MEK passage(s)	1717
CY006979.1	A/Canterbury/393/2003	H3N2	2003-06-16	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
CY007067.1	A/Canterbury/408/2003	H3N2	2003-07-05	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1721
CY012656.1	A/Wellington/47/2003	H3N2	2003-07-07	Homo sapiens	9606	human	Primates	New Zealand: Hawke's Bay	Oceania	MEK2 passage(s)	1717
CY012664.1	A/Wellington/49/2003	H3N2	2003-07-08	Homo sapiens	9606	human	Primates	New Zealand: Taranaki	Oceania	MDCK passage(s)	1719
CY015772.1	A/Western Australia/37/2003	H3N2	2003-09-09	Homo sapiens	9606	human	Primates	Australia: Kalgoorlie, WA	Oceania	MDCK passage(s)	1717
CY017579.1	A/Queensland/39/2003	H3N2	2003-09-11	Homo sapiens	9606	human	Primates	Australia: Brisbane, Queensland	Oceania	MDCK 2 passage(s)	1721
CY015820.1	A/Western Australia/43/2003	H3N2	2003-09-12	Homo sapiens	9606	human	Primates	Australia: Tom Price, WA	Oceania	MDCK passage(s)	1721
CY091149.1	A/Singapore/NHRC0001/2003	H3N2	2003-09-28	Homo sapiens	9606	human	Primates	Singapore	Asia	P0 passage(s)	1732
CY091237.1	A/Singapore/NHRC0010/2003	H3N2	2003-10-11	Homo sapiens	9606	human	Primates	Singapore	Asia	P0 passage(s)	1731
CY088046.1	A/Scotland/61/2003	H3N2	2003-10-26	Homo sapiens	9606	human	Primates	United Kingdom: Edinburgh	Europe	C1 passage(s)	1701
CY000473.1	A/New York/2/2003	H3N2	2003-10-27	Homo sapiens	9606	human	Primates	USA: Kings County, NY	North America	RhMK 1 passage(s)	1741
CY092201.1	A/Illinois/NHRC0001/2003	H3N2	2003-10-28	Homo sapiens	9606	human	Primates	USA: Lake county, IL	North America	P0 passage(s)	1732
CY088110.1	A/England/475/2003	H3N2	2003-11-03	Homo sapiens	9606	human	Primates	United Kingdom: Birmingham	Europe	C1 passage(s)	1701
CY088118.1	A/England/467/2003	H3N2	2003-11-06	Homo sapiens	9606	human	Primates	United Kingdom: Birmingham	Europe	C1 passage(s)	1701
EU857086.1	A/Hong Kong/CUHK74438/2003	H3N2	2003-11-14	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY107114.1	A/England/516/2003	H3N2	2003-11-20	Homo sapiens	9606	human	Primates	United Kingdom: Bristol	Europe		1701
CY088374.1	A/England/534/2003	H3N2	2003-11-26	Homo sapiens	9606	human	Primates	United Kingdom: Poole	Europe	C1 passage(s)	1701
CY001632.1	A/New York/268/2003	H3N2	2003-11-27	Homo sapiens	9606	human	Primates	USA: Monroe County, NY	North America	RhMK 1 passage(s)	1762
CY000881.2	A/New York/3/2003	H3N2	2003-12-10	Homo sapiens	9606	human	Primates	USA: Delaware County, NY	North America	RhMK 1 passage(s)	1733
KC197823.1	A/Colombo/159/2003	H3N2	2003-12-12	Homo sapiens	9606	human	Primates	Sri Lanka	Asia		1701
CY091173.1	A/California/NHRC0003/2003	H3N2	2003-12-17	Homo sapiens	9606	human	Primates	USA: San Diego, CA	North America	P0 passage(s)	1731
CY000001.1	A/New York/61A/2003	H3N2	2003-12-20	Homo sapiens	9606	human	Primates	USA: Herkimer County, NY	North America	RhMK 1 passage(s)	1762
EU103820.1	A/California/07/2004	H3N2	2004								1701
MN055348.1	A/Chile/JM-R7030/2004	H3N2	2004	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN054216.1	A/Chile/JM-R7051/2004	H3N2	2004	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055426.1	A/Chile/JM-R7056/2004	H3N2	2004	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN054473.1	A/Chile/JM-R7058/2004	H3N2	2004	Homo sapiens	9606	human	Primates	Chile	South America		1762
EU103663.1	A/Denmark/100/2004	H3N2	2004					Denmark	Europe		1701
EU103715.1	A/Denmark/110/2004	H3N2	2004					Denmark	Europe		1701
EU103769.1	A/Denmark/128/2004	H3N2	2004					Denmark	Europe		1701
EU103798.1	A/Denmark/129/2004	H3N2	2004					Denmark	Europe		1701
CY105278.1	A/HaNoi/BM769/2004	H3N2	2004	Homo sapiens	9606	human	Primates	Viet Nam: HaNoi	Asia	MDCK passage(s)	1733
AB761206.1	A/Hyogo/36/2004	H3N2	2004	Homo sapiens	9606	human	Primates				1756
DQ124196.1	A/canine/Texas/1/2004	H3N8	2004								1695
EF041487.2	A/duck/South Africa/1108/2004	H3N8	2004	Anas capensis	8837	avian	Anseriformes	South Africa	Africa		1762
CY100220.1	A/Hong Kong/HKU114/2004	H3N2	2004-02-04	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1698
CY100228.1	A/Hong Kong/HKU115/2004	H3N2	2004-02-21	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1698
CY100260.1	A/Hong Kong/HKU119/2004	H3N2	2004-04-27	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1698
CY157775.1	A/swine/Illinois/00303/2004	H3N2	2004-05-18	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Illinois	North America	MDCK 1 passage(s)	1737
EU856995.1	A/Hong Kong/CUHK35435/2004	H3N2	2004-06-10	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1701
CY039007.1	A/Hong Kong/HKU21/2004	H3N2	2004-06-19	Homo sapiens	9606	human	Primates	Hong Kong	Asia	MDCK passage(s)	1702
MK361626.1	A/swine/Appel/3339/2004	H3N2	2004-07-05	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Appel	Europe		1765
CY100324.1	A/Hong Kong/HKU87/2004	H3N2	2004-07-24	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1698
CY157751.1	A/swine/Missouri/00355/2004	H3N2	2004-07-30	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Missouri	North America	MDCK 1 passage(s)	1701
CY100340.1	A/Hong Kong/HKU89/2004	H3N2	2004-08-04	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1698
CY002914.1	A/Christchurch/15/2004	H3N2	2004-08-12	Homo sapiens	9606	human	Primates	New Zealand: Christchurch	Oceania	MDCK2 passage(s)	1749
CY007363.1	A/Canterbury/17/2004	H3N2	2004-08-13	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1717
CY013469.1	A/Wellington/18/2004	H3N2	2004-09-06	Homo sapiens	9606	human	Primates	New Zealand: Wellington	Oceania	MEK passage(s)	1713
MF146299.1	A/mallard duck/Netherlands/1/2004	H3N8	2004-09-18	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1765
CY013525.1	A/Waikato/35/2004	H3N2	2004-09-20	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania	MDCK passage(s)	1721
CY007515.1	A/Canterbury/207/2004	H3N2	2004-09-21	Homo sapiens	9606	human	Primates	New Zealand: Canterbury	Oceania	MDCK2 passage(s)	1717
CY012720.1	A/Waikato/40/2004	H3N2	2004-09-21	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania	MDCK passage(s)	1713
CY007291.1	A/Bay of Plenty/279/2004	H3N2	2004-10-11	Homo sapiens	9606	human	Primates	New Zealand: Bay of Plenty	Oceania	MDCK2 passage(s)	1721
