accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
MK627719.1	A/ruddy turnstone/Delaware Bay/245/2011	H7N3	2011-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1713
MK724041.1	A/ruddy turnstone/Delaware Bay/282/2011	H7N2	2011-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1683
CY185994.1	A/ruddy turnstone/New Jersey/AI11-1678/2011	H7N7	2011-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: Cape May County, NJ	North America	E4 passage(s)	1706
MH501593.1	A/ruddy turnstone/New Jersey/AI11-1968/2011	H7N3	2011-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
CY185961.1	A/ruddy turnstone/New Jersey/AI11-2098/2011	H7N3	2011-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: Cape May County, NJ	North America	E2 passage(s)	1706
MK627699.1	A/semipalmated sandpiper/Delaware Bay/246/2011	H7N3	2011-05-24	Calidris pusilla	279961	avian	Charadriiformes	USA	North America		1713
MH500982.1	A/environment/New Jersey/AI11-673/2011	H7N3	2011-05-25					USA: New Jersey	North America		1706
MK627697.1	A/ruddy turnstone/Delaware Bay/388/2011	H7N3	2011-05-25	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1713
MK627680.1	A/ruddy turnstone/Delaware Bay/427/2011	H7N3	2011-05-25	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1713
MK627653.1	A/ruddy turnstone/Delaware Bay/503/2011	H7N3	2011-05-25	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1713
MH500959.1	A/ruddy turnstone/New Jersey/AI11-1667/2011	H7N3	2011-05-25	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
MH501633.1	A/ruddy turnstone/New Jersey/AI11-992/2011	H7N3	2011-05-25	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
JQ906574.1	A/duck/Zhejiang/10/2011	H7N3	2011-06	Anatidae	8830	avian	Anseriformes	China	Asia		1683
JQ906575.1	A/duck/Zhejiang/11/2011	H7N3	2011-06	Anatidae	8830	avian	Anseriformes	China	Asia		1683
JQ906576.1	A/duck/Zhejiang/12/2011	H7N3	2011-06	Anatidae	8830	avian	Anseriformes	China	Asia		1683
JQ906573.1	A/duck/Zhejiang/2/2011	H7N3	2011-06	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MK071404.1	A/silver teal/Argentina/CIP051-188/2011	H7N7	2011-06	Spatula versicolor	75863	avian	Anseriformes	Argentina	South America		1683
KY676326.1	A/chicken/Netherlands/11011326/2011	H7N7	2011-06-22	Gallus gallus	9031	avian	Galliformes	Netherlands	Europe		1680
KY676327.1	A/turkey/Netherlands/11011530/2011	H7N7	2011-06-26	Meleagris gallopavo	9103	avian	Galliformes	Netherlands	Europe		1680
KF715090.1	A/turkey/Minnesota/31900/2011	H7N9	2011-07-05	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1683
KF715098.1	A/turkey/Minnesota/32710/2011	H7N9	2011-07-12	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1683
CY132509.1	A/mallard/Ohio/11OS2010/2011	H7N8	2011-08-15	Anas platyrhynchos	8839	avian	Anseriformes	USA: Ohio	North America	E1 passage(s)	1706
CY132501.1	A/mallard/Ohio/11OS2033/2011	H7N8	2011-08-17	Anas platyrhynchos	8839	avian	Anseriformes	USA: Ohio	North America	E1 passage(s)	1706
CY196186.1	A/mallard/Interior Alaska/11BM03577/2011	H7N3	2011-08-20	Anas platyrhynchos	8839	avian	Anseriformes	USA: Interior Alaska	North America	Egg passage(s)	1706
CY185945.1	A/blue-winged teal/Louisiana/AI11-2911/2011	H7N3	2011-09-10	Spatula discors	75842	avian	Anseriformes	USA: Cameron Parish, LA	North America	E2 passage(s)	1706
CY196651.1	A/mallard/Interior Alaska/11ML00058/2011	H7N3	2011-09-21	Anas platyrhynchos	8839	avian	Anseriformes	USA: Interior Alaska	North America	Egg passage(s)	1706
CY166995.1	A/northern shoveler/Illinois/11OS4404/2011	H7N3	2011-11-13	Spatula clypeata	75838	avian	Anseriformes	USA: Illinois	North America	Egg 1 passage(s)	1706
KX061816.1	A/duck/Zhejiang/S4235/2011	H7N7	2011-11-19	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MF146091.1	A/mallard duck/Netherlands/40/2011	H7N1	2011-12-24	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KX977677.1	A/mallard duck/Netherlands/43/2011	H7N1	2011-12-24	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KX978740.1	A/mallard duck/Netherlands/44/2011	H7N1	2011-12-24	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
MF146573.1	A/mallard duck/Netherlands/45/2011	H7N1	2011-12-24	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
MF147535.1	A/mallard duck/Netherlands/48/2011	H7N1	2011-12-27	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
PQ064554.1	A/chicken/NSW/3121-1/2012	H7N7	2012	Gallus gallus	9031	avian	Galliformes	Australia: NSW	Oceania		1729
AB813058.1	A/duck/Aichi/231108/2012	H7N1	2012	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1663
AB813070.1	A/duck/Fukui/160103/2012	H7N7	2012	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1675
AB813064.1	A/duck/Gunma/11-610-118/2012	H7N1	2012	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1683
AB813065.1	A/duck/Tochigi/090205/2012	H7N7	2012	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1664
KF258958.1	A/goose/Guangdong/7472/2012	H7N7	2012	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KX977922.1	A/mallard duck/Netherlands/31/2012	H7N1	2012-01-10	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1726
CY167143.1	A/northern shoveler/Arkansas/12OS158/2012	H7N1	2012-01-15	Spatula clypeata	75838	avian	Anseriformes	USA: Arkansas	North America	Egg 1 passage(s)	1706
CY167208.1	A/northern shoveler/Mississippi/12OS347/2012	H7N7	2012-01-17	Spatula clypeata	75838	avian	Anseriformes	USA: Mississippi	North America	Egg 1 passage(s)	1706
CY167224.1	A/northern shoveler/Mississippi/12OS362/2012	H7N7	2012-01-17	Spatula clypeata	75838	avian	Anseriformes	USA: Mississippi	North America	Egg 1 passage(s)	1706
CY167232.1	A/American green-winged teal/Mississippi/12OS397/2012	H7N7	2012-01-18	Anas carolinensis	75836	avian	Anseriformes	USA: Mississippi	North America	Egg 1 passage(s)	1706
KY644296.1	A/northern shoveler/Guatemala/CIP049H107-88/2012	H7N3	2012-01-22	Spatula clypeata	75838	avian	Anseriformes	Guatemala	North America		1731
MF147461.1	A/mallard duck/Georgia/3/2012	H7N3	2012-01-30	Anas platyrhynchos	8839	avian	Anseriformes	Georgia	Asia		1732
KT777901.1	A/ostrich/South Africa/ORD/2012	H7N1	2012-03-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1684
KT777909.1	A/ostrich/South Africa/OUD/2012	H7N1	2012-03-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1691
MK592565.1	A/duck/Iwate/301007/2012	H7N1	2012-03-03	Anas platyrhynchos	8839	avian	Anseriformes	Japan: Iwate	Asia		1708
CY185903.1	A/blue-winged teal/Texas/AI12-909/2012	H7N1	2012-03-07	Spatula discors	75842	avian	Anseriformes	USA: Anahuac National Wildlife Refuge, Chambers County TX	North America	E2 passage(s)	1706
KC876683.1	A/wild goose/Dongting/PC0360/2012	H7N7	2012-03-14	Anser sp.	8847	avian	Anseriformes	China	Asia		1732
KT777878.1	A/ostrich/South Africa/KVL/2012	H7N1	2012-05-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1684
MH501761.1	A/ruddy turnstone/New Jersey/AI12-2344/2012	H7N7	2012-05-20	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
MH501777.1	A/ruddy turnstone/New Jersey/AI12-2371/2012	H7N7	2012-05-22	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
MH501841.1	A/ruddy turnstone/New Jersey/AI12-2864/2012	H7N7	2012-05-22	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
MH501881.1	A/ruddy turnstone/New Jersey/AI12-2981/2012	H7N3	2012-05-27	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1706
KT777846.1	A/ostrich/South Africa/FWS/2012	H7N1	2012-06-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1716
KT777892.1	A/ostrich/South Africa/MKT/2012	H7N1	2012-06-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1691
JX397993.1	A/chicken/Jalisco/CPA1/2012	H7N3	2012-06-13	Gallus gallus	9031	avian	Galliformes	Mexico: Jalisco	North America		1723
JX908509.1	A/chicken/Jalisco/12283/2012	H7N3	2012-06-22	Gallus gallus	9031	avian	Galliformes	Mexico	North America		1727
KT777802.1	A/sacred ibis/South Africa/120701/2012	H7N1	2012-07-01	Threskiornis aethiopicus	100858	avian	Pelecaniformes	South Africa	Africa		1705
KT777834.1	A/shelduck/South Africa/DLH/2012	H7N8	2012-07-01	Tadorna	8888	avian	Anseriformes	South Africa	Africa		1691
CY125728.1	A/Mexico/InDRE7218/2012	H7N3	2012-07-09	Homo sapiens	9606	human	Primates	Mexico: Jalisco City	North America	E1 passage(s)	1757
KU646968.1	A/Anas platyrhynchos/Belgium/23852cls33/2012	H7N7	2012-09-12	Anas platyrhynchos	8839	avian	Anseriformes	Belgium	Europe		1698
KX061808.1	A/duck/Zhejiang/S3158/2012	H7N7	2012-10-19	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KX061824.1	A/environment/Fujian/S3307/2012	H7N7	2012-10-19					China	Asia		1683
CY177045.1	A/mallard/California/3956/2012	H7N3	2012-10-31	Anas platyrhynchos	8839	avian	Anseriformes	USA: Solano County, CA	North America	E 1 passage(s)	1706
KU646976.1	A/Anas platyrhynchos/Belgium/25576cls41/2012	H7N7	2012-11-06	Anas platyrhynchos	8839	avian	Anseriformes	Belgium	Europe		1691
CY187029.1	A/American green-winged teal/Ohio/12OS5538/2012	H7N3	2012-11-17	Anas carolinensis	75836	avian	Anseriformes	USA: Ohio	North America	E1 passage(s)	1706
CY187037.1	A/northern shoveler/Ohio/12OS5539/2012	H7N3	2012-11-17	Spatula clypeata	75838	avian	Anseriformes	USA: Ohio	North America	E1 passage(s)	1706
CY186748.1	A/northern shoveler/Illinois/12OS4951/2012	H7N3	2012-12-01	Spatula clypeata	75838	avian	Anseriformes	USA: Illinois	North America	E1 passage(s)	1706
MN648373.1	A/cloacal swab_ECE1/Belgium/25576/2012	H7N7	2012-12-17					Belgium	Europe		1732
KX297754.1	A/environment/Korea/W437/2012	H7N7	2012-12-31					South Korea	Asia		1683
CY187618.1	A/Anhui/1-DEWH730/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	egg 3 passage(s)	1731
CY181513.1	A/Anhui/DEWH72-01/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	3 egg 1 MDCK passage(s)	1732
CY181521.1	A/Anhui/DEWH72-02/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	1 ferret passage passage(s)	1732
CY181529.1	A/Anhui/DEWH72-03/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	2 ferrets passage passage(s)	1732
CY181537.1	A/Anhui/DEWH72-04/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	1 ferret passage passage(s)	1732
CY181545.1	A/Anhui/DEWH72-05/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	1 ferret passage passage(s)	1732
CY181553.1	A/Anhui/DEWH72-06/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	2 ferrets passage passage(s)	1732
CY181561.1	A/Anhui/DEWH72-07/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	2 ferrets passage passage(s)	1732
CY181569.1	A/Anhui/DEWH72-08/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	3 ferrets passage passage(s)	1732
CY181577.1	A/Anhui/DEWH72-09/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	4 ferrets passage passage(s)	1732
KF018039.1	A/Taiwan/1/2013	H7N9	2013	Homo sapiens	9606	human	Primates	Taiwan	Asia		1683
KP185931.1	A/chicken/Henan/100/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185932.1	A/chicken/Henan/102/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185933.1	A/chicken/Henan/103/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185934.1	A/chicken/Henan/106/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185935.1	A/chicken/Henan/107/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185936.1	A/chicken/Henan/109/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185937.1	A/chicken/Henan/112/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185938.1	A/chicken/Henan/114/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185939.1	A/chicken/Henan/115/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185940.1	A/chicken/Henan/117/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185941.1	A/chicken/Henan/120/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185942.1	A/chicken/Henan/141/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185943.1	A/chicken/Henan/89/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185944.1	A/chicken/Henan/93/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185945.1	A/chicken/Henan/96/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185946.1	A/chicken/Henan/97/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185947.1	A/chicken/Henan/99/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185949.1	A/chicken/Henan/F248/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259042.1	A/chicken/Rizhao/515/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259058.1	A/chicken/Rizhao/713/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259059.1	A/chicken/Rizhao/715/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259060.1	A/chicken/Rizhao/865/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259043.1	A/chicken/Rizhao/867/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259044.1	A/chicken/Rizhao/871/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259045.1	A/chicken/Rizhao/875/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259011.1	A/chicken/Wenzhou/189/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259016.1	A/chicken/Wenzhou/269/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259017.1	A/chicken/Wenzhou/275/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259037.1	A/chicken/Wenzhou/278/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259018.1	A/chicken/Wenzhou/279/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259038.1	A/chicken/Wenzhou/299/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259019.1	A/chicken/Wenzhou/305/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259020.1	A/chicken/Wenzhou/323/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259021.1	A/chicken/Wenzhou/331/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF297294.1	A/chicken/Wenzhou/334b/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259048.1	A/chicken/Wenzhou/592/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259013.1	A/chicken/Wenzhou/610/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF297287.1	A/chicken/Wenzhou/620b/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF297288.1	A/chicken/Wenzhou/622b/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259024.1	A/chicken/Wenzhou/624/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259014.1	A/chicken/Wenzhou/626/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259051.1	A/chicken/Wenzhou/628/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF297289.1	A/chicken/Wenzhou/630b/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259052.1	A/chicken/Wenzhou/632/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259025.1	A/chicken/Wenzhou/634/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259026.1	A/chicken/Wenzhou/640/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259027.1	A/chicken/Wenzhou/645/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259028.1	A/chicken/Wenzhou/658/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259029.1	A/chicken/Wenzhou/662/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259030.1	A/chicken/Wenzhou/666/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259031.1	A/chicken/Wenzhou/678/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259032.1	A/chicken/Wenzhou/685/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259033.1	A/chicken/Wenzhou/690/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259049.1	A/chicken/Wenzhou/692/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259034.1	A/chicken/Wenzhou/698/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259010.1	A/chicken/Wenzhou/89/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
AB813060.1	A/duck/Chiba/25-51-14/2013	H7N1	2013	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1683
AB813057.1	A/duck/Chiba/25-51-15/2013	H7N1	2013	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1659
AB813059.1	A/duck/Tochigi/090206/2013	H7N1	2013	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1683
KF259040.1	A/duck/Wenzhou/47/2013	H7N7	2013	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KF259009.1	A/duck/Wenzhou/771/2013	H7N3	2013	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KF259039.1	A/duck/Wenzhou/775/2013	H7N2	2013	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KF259012.1	A/pigeon/Wenzhou/397/2013	H7N7	2013	Columbidae	8930	avian	Columbiformes	China	Asia		1683
KF259022.1	A/pigeon/Wenzhou/497/2013	H7N7	2013	Columbidae	8930	avian	Columbiformes	China	Asia		1683
KF259041.1	A/pigeon/Wenzhou/559/2013	H7N7	2013	Columbidae	8930	avian	Columbiformes	China	Asia		1683
KF259054.1	A/silkie chicken/Wenzhou/782/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259055.1	A/silkie chicken/Wenzhou/788/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259056.1	A/silkie chicken/Wenzhou/790/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259035.1	A/silkie chicken/Wenzhou/792/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259015.1	A/silkie chicken/Wenzhou/793/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF297291.1	A/silkie chicken/Wenzhou/796b/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259050.1	A/silkie chicken/Wenzhou/800/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259057.1	A/silkie chicken/Wenzhou/802/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259046.1	A/silkie chicken/Wenzhou/806/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259036.1	A/silkie chicken/Wenzhou/816/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
CY205171.1	A/mallard/Maryland/12OS3628/2013	H7N3	2013-01-09	Anas platyrhynchos	8839	avian	Anseriformes	USA: Maryland	North America	Egg1 passage(s)	1706
CY205179.1	A/mallard/Maryland/12OS3629/2013	H7N3	2013-01-09	Anas platyrhynchos	8839	avian	Anseriformes	USA: Maryland	North America	Egg1 passage(s)	1706
CY205187.1	A/mallard/Maryland/12OS3630/2013	H7N3	2013-01-09	Anas platyrhynchos	8839	avian	Anseriformes	USA: Maryland	North America	Egg1 passage(s)	1706
KX978524.1	A/mallard duck/Netherlands/1/2013	H7N7	2013-01-26	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
OL371231.1	A/wild duck/Victoria/13-0225-38/2013	H7N9	2013-01-30	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Victoria	Oceania		1683
KR077940.1	A/redhead/Ohio/13OS0406/2013	H7N3	2013-02	Aythya americana	30385	avian	Anseriformes	USA: Ohio	North America		1706
KY286419.1	A/Minhang/S01/2013	H7N9	2013-02-27	Homo sapiens	9606	human	Primates	China	Asia		1722
KC961628.1	A/duck/Zhejiang/DK10/2013	H7N3	2013-03	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KC961629.1	A/duck/Zhejiang/DK16/2013	H7N3	2013-03	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MH719014.1	A/chicken/China/TM24/2013	H7N9	2013-03-02	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
NC_026425.1	A/Shanghai/02/2013	H7N9	2013-03-05	Homo sapiens	9606	human	Primates	China	Asia		1708
KF021597.1	A/Shanghai/02/2013	H7N9	2013-03-05	Homo sapiens	9606	human	Primates	China	Asia		1708
KC853228.1	A/Shanghai/4664T/2013	H7N9	2013-03-05	Homo sapiens	9606	human	Primates	China	Asia		1693
KF420296.1	A/Changsha/1/2013	H7N9	2013-03-22	Homo sapiens	9606	human	Primates	China	Asia		1710
KC853766.1	A/Hangzhou/1/2013	H7N9	2013-03-24	Homo sapiens	9606	human	Primates	China: Hangzhou	Asia		1683
KC896774.1	A/Nanjing/1/2013	H7N9	2013-03-28	Homo sapiens	9606	human	Primates	China	Asia		1683
KC896763.1	A/environment/Nanjing/2913/2013	H7N9	2013-03-29					China	Asia		1683
KJ572520.1	A/environment/Shanghai/RL01/2013	H7N9	2013-03-30					China	Asia		1683
KF034911.1	A/Wuxi/1/2013	H7N9	2013-03-31	Homo sapiens	9606	human	Primates	China	Asia		1683
KF034919.1	A/Wuxi/2/2013	H7N9	2013-03-31	Homo sapiens	9606	human	Primates	China	Asia		1683
KF500922.1	A/Zhejiang/DTID-ZJU02/2013	H7N9	2013-04	Homo sapiens	9606	human	Primates	China	Asia		1732
